id,price,price_display,frequency,property_type,bedrooms,bathrooms,address,summary,property_url,contact_url,branch,branch_id,added_or_reduced,first_visible_date,let_type,postcode,search_date,letting_details,property_size_sqft,property_size_sqm,scraping_success,scraping_error,edinburgh_distance_km,edinburgh_drive_time_minutes,edinburgh_transit_time_minutes,glasgow_distance_km,glasgow_drive_time_minutes,glasgow_transit_time_minutes
138607436,1695,"£1,695 pcm",monthly,Semi-Detached,3,,"Bowmore Way, Glasgow, G77",GSL lettings are delighted to present this 3 bedroom UNFURNISHED home located in the sought after area of Newton Mearns.,https://www.rightmove.co.uk/properties/138607436#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=138607436,"GSL (Glasgow Sales & Lettings), Glasgow",79244,Added on 25/09/2025,2023-08-14T11:17:30Z,,G77,2025-10-17T01:45:24.200416,"{'let available date': '26/10/2025', 'deposit': '£1,695', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Unfurnished', 'council tax': 'Ask agent'}",,,True,,92.92,70.9,134.2,17.95,19.4,68.5
167112779,1795,"£1,795 pcm",monthly,Flat,2,2.0,"Meadowside Quay Walk, Glasgow Harbour, Glasgow, G11","Offering spectacular panoramic views this executive flat looks directly over the River Clyde and comprises, L-shaped hall, fabulous open plan living/dining/kitchen area with full height windows, 2 bedrooms master en-suite and jack & jill bathroom.",https://www.rightmove.co.uk/properties/167112779#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=167112779,"Glasgow Property Letting, Glasgow",288761,Reduced on 25/09/2025,2025-09-17T17:09:48Z,,G11,2025-10-17T01:45:24.200420,"{'let available date': 'Now', 'deposit': '£1,795', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Furnished', 'council tax': 'Ask agent'}",,,True,,85.88,67.6,85.2,5.0,15.2,40.7
167410847,1750,"£1,750 pcm",monthly,Detached,4,2.0,"Spittalfield, Perth , Perthshire , PH1 4JT",This spacious and well proportioned four bedroom detached house is situated within the quiet village of Spittalfield in Perthshire. The house would be ideal for families with flexible accommodation over three levels and spacious gardens. Entered by a private front garden which leads to the ent...,https://www.rightmove.co.uk/properties/167410847#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=167410847,"Clyde Property, Perth - Lettings",283043,Added on 25/09/2025,2025-09-25T11:13:38Z,,PH1,2025-10-17T01:45:24.200423,"{'let available date': 'Ask agent', 'deposit': '£2,625', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Unfurnished', 'council tax': 'Ask agent'}",,,True,,89.16,69.3,,104.82,72.5,
167408699,1400,"£1,400 pcm",monthly,Semi-Detached,2,1.0,"Birchview Drive, Busby, Glasgow, G76 8SW","UNFURNISHED / AVAILABLE OCTOBER - Situated within a small and peaceful cul-de-sac, a two bedroom semi-detached home with level rear gardens. Birchview Drive is set off Field Road and is well placed for nearby amenities and the areas renowned schooling. Close by the recently refurbished Busby Ho...",https://www.rightmove.co.uk/properties/167408699#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=167408699,"Clyde Property, Clarkston - Lettings",283025,Added on 25/09/2025,2025-09-25T10:41:04Z,,G76,2025-10-17T01:45:24.200426,"{'let available date': 'Now', 'deposit': '£2,800', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Unfurnished', 'council tax': 'Ask agent'}",,,True,,82.95,67.6,135.3,23.17,22.2,65.1
167380595,1950,"£1,950 pcm",monthly,Flat,2,1.0,"Murrayfield Avenue, Murrayfield, Edinburgh, EH12","Delightful two bedroom Victorian flat in the very desirable area of Murrayfield. This first floor, furnished property has been furnished to a high standard and would ideally suit a professional couple or individual person",https://www.rightmove.co.uk/properties/167380595#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=167380595,"Saltouns Limited, Penicuik",106235,Added on 24/09/2025,2025-09-24T17:02:32Z,,EH12,2025-10-17T01:45:24.200428,"{'let available date': '08/12/2025', 'deposit': '£2,250', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Furnished', 'council tax': 'Ask agent'}",936.0,87.0,True,,11.01,17.2,28.3,65.13,45.0,76.2
167371376,1450,"£1,450 pcm",monthly,Flat,3,1.0,"Colinton Mains Place, Colinton Mains, Edinburgh, EH13","Save time - Book a viewing direct for this property via Gilson Gray website. A charming bright and spacious property located in easy reach of local shops, post office and a variety of supermarkets within walking distance.",https://www.rightmove.co.uk/properties/167371376#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=167371376,"Gilson Gray LLP, Edinburgh",218093,Added on 24/09/2025,2025-09-24T15:02:15Z,,EH13,2025-10-17T01:45:24.200430,"{'let available date': '01/11/2025', 'deposit': '£1,650', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Unfurnished', 'council tax': 'Ask agent'}",,,True,,11.25,18.4,38.9,72.06,46.2,151.9
165662330,1750,"£1,750 pcm",monthly,Flat,2,1.0,"Mortonhall Road, Grange, Edinburgh, EH9","Available 12/08/25 - Suitable for family/max 2 - Furnished 2F flat with gas c/h as well as dble glz comprising livingroom, diningroom/bedroom 3, kitchen, master bedroom, en suite shower, bedroom 2 and bathroom. Private pkg. Council Tax band.",https://www.rightmove.co.uk/properties/165662330#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=165662330,"Dove Davies & Partners, Edinburgh",7686,Reduced on 24/09/2025,2025-08-12T15:30:10Z,,EH9,2025-10-17T01:45:24.200433,"{'let available date': 'Now', 'deposit': '£1,850', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Furnished', 'council tax': 'Ask agent'}",1044.0,97.0,True,,3.88,9.0,22.2,78.39,55.2,121.2
167362358,1595,"£1,595 pcm",monthly,Town House,4,4.0,"Bankwood Drive, Kilsyth","A spacious property in the desirable Bankwood Drive cul-de-sac, situated close to the centre of the town of Kilsyth. Presented to the market by award winning local agent Kelvin Valley Properties, this four bedroom townhouse was constructed in 2011 by Dawn Homes and is formed over three levels. In...",https://www.rightmove.co.uk/properties/167362358#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=167362358,"Kelvin Valley Properties, Kilsyth",97382,Added on 24/09/2025,2025-09-24T13:00:45Z,,,2025-10-17T01:45:24.200435,"{'let available date': 'Ask agent', 'deposit': '£1,595', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Unfurnished', 'council tax': 'Ask agent'}",,,True,,62.46,52.3,124.8,25.03,25.1,57.1
166756778,1850,"£1,850 pcm",monthly,House,4,1.0,"Gleniffer Road, Renfrew","A truly stunning, four bedroom house. Available now!",https://www.rightmove.co.uk/properties/166756778#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=166756778,"Slater Hogg & Howison Lettings, Paisley",76912,Reduced on 24/09/2025,2025-09-09T10:16:30Z,,,2025-10-17T01:45:24.200437,"{'let available date': 'Now', 'deposit': '£1,950', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Unfurnished', 'council tax': 'Ask agent'}",,,True,,88.4,69.3,227.3,13.44,17.8,82.6
167000264,1950,"£1,950 pcm",monthly,House,4,3.0,"Banchory Avenue, Inchinnan",An impressive family home in an immaculate condition. Available now!,https://www.rightmove.co.uk/properties/167000264#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=167000264,"Slater Hogg & Howison Lettings, Paisley",76912,Reduced on 24/09/2025,2025-09-15T13:35:29Z,,,2025-10-17T01:45:24.200439,"{'let available date': 'Now', 'deposit': '£2,050', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Unfurnished', 'council tax': 'Ask agent'}",,,True,,95.66,75.3,139.1,16.3,22.8,66.9
167462654,1875,"£1,875 pcm",monthly,Apartment,3,2.0,"Rattray Drive, Edinburgh","Bright, spacious and immaculate modern 3 bedroom CALA flat with ample car parking, storage and gardens with children's play area. Unfurnished and available now.*Property Reference: 7751",https://www.rightmove.co.uk/properties/167462654#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=167462654,"I Am The Agent, Nationwide",90269,Added on 23/09/2025,2025-09-26T09:54:41Z,,,2025-10-17T01:45:24.200441,"{'let available date': 'Now', 'deposit': '£1,875', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Unfurnished', 'council tax': 'Ask agent'}",,,True,,6.94,14.5,29.7,74.71,51.9,154.8
167326991,1500,"£1,500 pcm",monthly,Semi-Detached,3,1.0,"Reid Street, Hamilton, Lanarkshire, ML3","New to the rental market - extended family home. Extensive living spaces, 3 bedrooms, and a family bathroom. Set in a quiet location close to local amenities.",https://www.rightmove.co.uk/properties/167326991#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=167326991,"Castle Letting Agency, Strathaven",194192,Added on 23/09/2025,2025-09-23T17:54:04Z,,ML3,2025-10-17T01:45:24.200443,"{'let available date': 'Ask agent', 'deposit': '£2,000', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Unfurnished', 'council tax': 'Ask agent'}",,,True,,89.87,70.2,151.9,26.95,23.9,92.0
168098543,1400,"£1,400 pcm",monthly,Apartment,2,2.0,"Western Harbour Midway, Newhaven, Edinburgh, EH6","A stunning, spacious, two-bedroom apartment in a modern development within easy reach of the city centre. Tastefully furnished and decorated throughout. Available now!",https://www.rightmove.co.uk/properties/168098543#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=168098543,"Chapmans, Edinburgh",288905,Added on 23/09/2025,2025-10-10T16:40:05Z,,EH6,2025-10-17T01:45:24.200445,"{'let available date': '28/10/2025', 'deposit': '£2,100', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Furnished', 'council tax': 'Ask agent'}",990.0,92.0,True,,4.5,10.2,25.4,76.6,60.9,119.8
167315612,1650,"£1,650 pcm",monthly,Flat,2,2.0,"Lancefield Quay, Finnieston, G3","Countrywide are proud to present to the market this most stunning modern home perched right by the River Clyde. This fabulous two bed apartment is located on the 7th floor position with generous open plan accommodation, allocated parking space plus private balcony giving striking views across the...",https://www.rightmove.co.uk/properties/167315612#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=167315612,"Countrywide Residential Lettings, Hamilton",68155,Added on 23/09/2025,2025-09-23T14:43:26Z,,G3,2025-10-17T01:45:24.200447,"{'let available date': 'Now', 'deposit': '£1,750', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Unfurnished', 'council tax': 'Ask agent'}",,,True,,76.68,60.8,79.0,1.94,8.6,26.7
167305379,1495,"£1,495 pcm",monthly,Not Specified,2,2.0,"183, Dorchester Ave, Kelvindale, Glasgow, G12 0AW",Stylish Furnished  Two Bedroom Apartment in West End.,https://www.rightmove.co.uk/properties/167305379#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=167305379,"Property Bureau, Bearsden",69431,Added on 23/09/2025,2025-09-23T12:20:45Z,,G12,2025-10-17T01:45:24.200449,"{'let available date': 'Now', 'deposit': 'Ask agent', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Furnished', 'council tax': 'Ask agent'}",,,True,,79.26,65.3,90.3,4.35,12.2,53.6
167298932,1995,"£1,995 pcm",monthly,Flat,2,1.0,"Drummond Place, New Town, Edinburgh, EH3",Stylish New Town two bedroom drawingroom floor flat,https://www.rightmove.co.uk/properties/167298932#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=167298932,"Belvoir, Edinburgh",54605,Added on 23/09/2025,2025-09-23T11:01:29Z,,EH3,2025-10-17T01:45:25.192052,"{'let available date': '31/10/2025', 'deposit': '£2,500', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Furnished', 'council tax': 'Ask agent'}",,,True,,1.98,4.8,31.6,74.82,57.1,182.4
167296898,1400,"£1,400 pcm",monthly,Flat,2,1.0,"Queensborough Gardens, Hyndland",NO PHONECALL ENQUIRIES PLEASE - ALL ENQUIRIES VIA EMAIL / THROUGH CONTACT AGENT TAB ON THIS WEBPAGE Just fully renovated this spacious Fully Furnished TWO bed ground floor flat in a traditional tenement building is set in the sought after Hyndland district of Glasgow's West End ! Local...,https://www.rightmove.co.uk/properties/167296898#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=167296898,"Westgate Estate Agents, Glasgow",62368,Added on 23/09/2025,2025-09-23T10:31:47Z,,,2025-10-17T01:45:25.192064,"{'let available date': '31/10/2025', 'deposit': '£1,750', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Furnished', 'council tax': 'Ask agent'}",,,True,,78.69,63.7,87.6,4.59,11.4,57.4
167292749,1495,"£1,495 pcm",monthly,Apartment,2,1.0,"Cleveden Road, Glasgow, G12","Dwello are delighted to bring to the market this very well presented two bedroom first floor flat, set within a popular modern block in Kelvindale, in Glasgows West End, AVAILABLE NOW, FURNISHED. To schedule a viewing, simply click “Request Details,” “Request Viewing,” or ...",https://www.rightmove.co.uk/properties/167292749#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=167292749,"Dwello Property, Glasgow",287147,Added on 23/09/2025,2025-09-23T09:34:11Z,,G12,2025-10-17T01:45:25.192071,"{'let available date': 'Now', 'deposit': '£1,750', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Furnished', 'council tax': 'Ask agent'}",,,True,,79.26,65.3,90.3,4.35,12.2,53.6
167012000,1600,"£1,600 pcm",monthly,Apartment,2,1.0,"Queens Park Avenue, Meadowbank, Edinburgh, EH8",Beautiful and homely 2 bedroom fully-furnished flat situated right at the edge of Arthur's Seat and Queens Park. You will instantly fall in love as soon as you enter this magnificent property to call your home. Available: 17/10/25.,https://www.rightmove.co.uk/properties/167012000#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=167012000,"Umega Lettings, Edinburgh",153032,Reduced on 22/09/2025,2025-09-15T16:12:05Z,,EH8,2025-10-17T01:45:25.192079,"{'let available date': 'Now', 'deposit': '£1,850', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Furnished', 'council tax': 'Ask agent'}",,,True,,2.04,4.2,31.9,89.01,63.5,133.6
167283209,1615,"£1,615 pcm",monthly,Flat,2,1.0,"Stewartville Street, Glasgow, G11",2 Bedroom furnished traditional tenement apartment in Glasgow's West End *TO BOOK A VIEWING CLICK ON THE LINK FROM OUR WEBSITE OR REQUEST DETAILS/EMAIL AGENT*,https://www.rightmove.co.uk/properties/167283209#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=167283209,"DJ Alexander, Glasgow",37230,Added on 22/09/2025,2025-09-22T19:50:33Z,,G11,2025-10-17T01:45:25.192086,"{'let available date': '24/10/2025', 'deposit': '£2,422', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Furnished', 'council tax': 'Ask agent'}",,,True,,85.88,67.6,85.2,5.0,15.2,40.7
28169365,1850,"£1,850 pcm",monthly,Detached,4,,"Miller Drive,Bishopbriggs,Glasgow,G64","This well-presented four-bedroom detached villa is situated within the highly sought-after Kings Meadow Estate in Bishopbriggs. Offered unfurnished, the property is ideally located just a short walk from local schools including Bishopbriggs Academy, St. Helen's Primary School, and Thomas Muir Prim",https://www.rightmove.co.uk/properties/28169365#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=28169365,"Premier Let, Bishopbriggs",48018,Added on 22/09/2025,2010-10-13T14:43:04Z,,G64,2025-10-17T01:45:25.192093,"{'let available date': 'Ask agent', 'deposit': 'Ask agent', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Unfurnished', 'council tax': 'Ask agent'}",,,True,,79.3,65.3,99.5,8.68,15.1,31.8
164933384,1595,"£1,595 pcm",monthly,Detached,4,2.0,"Morar Place, Kinross, Perth and Kinross, KY13","LRN 288665/340/26301 LARN2305007 EPC D Council Tax E Your Move are proud to present this immaculate, detached house available to let in a highly sought-after location. This property is within walking distance of public transport links, green spaces, and local schools, with nearby parks,...",https://www.rightmove.co.uk/properties/164933384#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=164933384,"YOUR MOVE, Dunfermline",65684,Added on 22/09/2025,2025-07-25T09:31:41Z,,KY13,2025-10-17T01:45:25.192100,"{'let available date': 'Now', 'deposit': '£2,393', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Unfurnished', 'council tax': 'Ask agent'}",,,True,,47.03,38.6,200.1,70.06,54.5,179.6
165165866,2000,"£2,000 pcm",monthly,House,4,4.0,"Munnoch Farmhouse, Dalry, KA24","*** Highly Desirable 4 Bedroom Farm Cottage, Munnoch Farmhouse, Dalry***",https://www.rightmove.co.uk/properties/165165866#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=165165866,"Penny Lane Homes Ltd, Renfrew",160826,Reduced on 22/09/2025,2025-07-31T10:24:45Z,,KA24,2025-10-17T01:45:25.192107,"{'let available date': 'Ask agent', 'deposit': '£2,000', 'min. tenancy': '6 months', 'let type': 'Long term', 'furnish type': 'Unfurnished', 'council tax': 'Ask agent'}",,,True,,118.58,93.0,160.3,41.85,47.2,97.6
63617932,1500,"£1,500 pcm",monthly,Flat,2,1.0,27 Nelson Street,This is a stunning un-furnished 2 bedroomed flat in a fantastic location.*** Available from 27th October 2025 *** Council Tax Band : F,https://www.rightmove.co.uk/properties/63617932#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=63617932,"Cadzow, Edinburgh",177161,Added on 22/09/2025,2018-01-18T14:20:13Z,,,2025-10-17T01:45:25.192114,"{'let available date': '27/10/2025', 'deposit': '£2,100', 'min. tenancy': '6 months', 'let type': 'Long term', 'furnish type': 'Unfurnished', 'council tax': 'Ask agent'}",,,True,,739.09,533.0,470.9,734.35,495.4,478.9
167250263,1550,"£1,550 pcm",monthly,Flat,3,2.0,"Couper Street, Leith, Edinburgh, EH6","Stunning first floor, three-bedroom property (new build) in the Leith area of Edinburgh, surrounded by excellent local bars and restaurants. Non HMO. book a viewing online at cornerstoneletting.com",https://www.rightmove.co.uk/properties/167250263#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=167250263,"CORNERSTONE LETTING, Edinburgh",288476,Added on 22/09/2025,2025-09-22T10:38:51Z,,EH6,2025-10-17T01:45:25.192121,"{'let available date': '27/10/2025', 'deposit': '£1,650', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Furnished', 'council tax': 'Ask agent'}",,,True,,4.5,10.2,25.4,76.6,60.9,119.8
167228477,1495,"£1,495 pcm",monthly,Flat,3,1.0,"Byres Road, Glasgow, G11","DJ Alexander are proud to welcome to the market this 3 bedroom NON HMO compliant unfurnished flat on the third floor set within a traditional sandstone tenement and located on the very popular and sought after Byres Road. *TO BOOK A VIEWING, CLICK ENQUIRE NOW/ EMAIL AGENT*",https://www.rightmove.co.uk/properties/167228477#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=167228477,"DJ Alexander, Glasgow",37230,Added on 20/09/2025,2025-09-20T13:27:06Z,,G11,2025-10-17T01:45:25.192128,"{'let available date': 'Now', 'deposit': '£2,250', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Unfurnished', 'council tax': 'Ask agent'}",,,True,,85.88,67.6,85.2,5.0,15.2,40.7
167215364,1450,"£1,450 pcm",monthly,Flat,2,1.0,"Lansdowne Crescent, Glasgow, G20","Deposit £500 - DJ Alexander are delighted to bring to the market this well presented two bedroom furnished, elevated ground floor flat located in a much admired Crescent in the ever popular Kelvinbridge area of Glasgows West End. *BOOK A VIEWING CLICK ON REQUEST DETAILS/EMAIL AGE...",https://www.rightmove.co.uk/properties/167215364#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=167215364,"DJ Alexander, Glasgow",37230,Added on 19/09/2025,2025-09-19T19:49:01Z,,G20,2025-10-17T01:45:25.192136,"{'let available date': '18/10/2025', 'deposit': '£500', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Furnished', 'council tax': 'Ask agent'}",,,True,,78.48,64.7,93.7,4.64,10.1,43.5
167205113,1695,"£1,695 pcm",monthly,Flat,2,2.0,"Huntingdon Place, Edinburgh, EH7","A beautifully presented, fully furnished two-bedroom flat boasting soft-toned décor that blends contemporary design with comfortable living, located within an attractive development close to the city centre. The bright, neutrally decorated accommodation comprises a welcoming hal...",https://www.rightmove.co.uk/properties/167205113#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=167205113,"DJ Alexander, Edinburgh",29310,Added on 19/09/2025,2025-09-19T16:07:38Z,,EH7,2025-10-17T01:45:25.192144,"{'let available date': '20/10/2025', 'deposit': '£500', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Furnished', 'council tax': 'Ask agent'}",,,True,,2.53,9.8,20.0,93.12,67.4,127.5
164685818,1895,"£1,895 pcm",monthly,Terraced,3,,"Viewfield Terrace, DUNFERMLINE","Unfurnished Accommodation:- A recently refurbished 3 bedroom house with bright and spacious accommodation and charming period features throughout.
There is a good internal layout which includes a welcoming reception hallway, bay windowed lounge, luxury kitchen with archway to dining room, utility...",https://www.rightmove.co.uk/properties/164685818#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=164685818,"Direct Lettings (Scotland) Ltd, Edinburgh",100825,Reduced on 19/09/2025,2025-07-18T13:02:35Z,,,2025-10-17T01:45:25.192151,"{'let available date': 'Now', 'deposit': 'Ask agent', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Unfurnished', 'council tax': 'Ask agent'}",,,True,,29.48,30.2,89.9,61.52,48.7,148.8
167188790,1595,"£1,595 pcm",monthly,Flat,2,0.0,"Grange Terrace, Newington, Edinburgh, EH9",APPLY ONLINE NOW AT 1LET This delightful 2 bedroom first floor flat is located in the well-served Grange area with access to a wide range of amenities.,https://www.rightmove.co.uk/properties/167188790#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=167188790,"1LET, Edinburgh",139157,Added on 19/09/2025,2025-09-19T12:23:02Z,,EH9,2025-10-17T01:45:25.192157,"{'let available date': '27/10/2025', 'deposit': '£1,795', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Furnished', 'council tax': 'Ask agent'}",,,True,,3.88,9.0,22.2,78.39,55.2,121.2
167169533,1750,"£1,750 pcm",monthly,Flat,3,1.0,"Bobby Jones Place, St. Andrews, KY16",MODERN APARTMENT AVAILABLE 17th OCT 2025 Bright and spacious furnished first floor apartment in St Andrews. Good size living room with TV & Broadband and fitted kitchen. In prime location... ** Property Reference: 2630410 **,https://www.rightmove.co.uk/properties/167169533#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=167169533,"OpenRent, London",96668,Added on 19/09/2025,2025-09-19T00:07:32Z,,KY16,2025-10-17T01:45:25.192163,"{'let available date': 'Now', 'deposit': '£1,000', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Furnished', 'council tax': 'Ask agent'}",,,True,,85.07,72.0,203.0,117.34,95.2,168.5
